""	"probe_id"	"symbol"
"308"	"p24792"	"AL590644.1"
"309"	"p832"	"RCC2-AS1"
"310"	"p832"	"RCC2"
"311"	"p25637"	"CAPZB"
"312"	"p34032_v4"	"Z98257.1"
"313"	"p838"	"LINC01757"
"314"	"p99"	"LINC01141"
"315"	"p17362"	"LINC01141"
"316"	"p17363"	"LINC01141"
"317"	"p840"	"HP1BP3"
"318"	"p39250_v4"	"AL590556.1"
"319"	"p39250_v4"	"HSPG2"
"320"	"p36591_v4"	"LINC01635"
"321"	"p36591_v4"	"AL590556.3"
"322"	"p847"	"LINC00339"
"323"	"p847"	"CDC42"
"324"	"p847"	"AL590556.3"
"325"	"p850"	"LINC00339"
"326"	"p850"	"CDC42"
"327"	"p850"	"CDC42-AS1"
"328"	"p850"	"AL590556.3"
"329"	"p846"	"LINC00339"
"330"	"p846"	"CDC42"
"331"	"p846"	"CDC42-AS1"
"332"	"p39252_v4"	"LINC00339"
"333"	"p39252_v4"	"CDC42"
"334"	"p39252_v4"	"CDC42-AS1"
"335"	"p852"	"ZBTB40-IT1"
"336"	"p852"	"ZBTB40"
"337"	"p108"	"ELOA"
"338"	"p108"	"ELOA-AS1"
"339"	"p109"	"ELOA-AS1"
"340"	"p25639"	"SRSF10"
"341"	"p854"	"AL591178.1"
"342"	"p854"	"MYOM3"
"343"	"p854"	"AL591178.2"
"344"	"p35534_v4"	"RCAN3AS"
"345"	"p17372"	"RCAN3"
"346"	"p29552"	"RCAN3"
"347"	"p26595"	"NCMAP-DT"
"348"	"p26595"	"RCAN3"
"349"	"p112"	"NCMAP-DT"
"350"	"p112"	"RCAN3"
"351"	"p36493_v4"	"RUNX3"
"352"	"p17639"	"LINC02793"
"353"	"p17639"	"AL050344.1"
"354"	"p25641"	"RSRP1"
"355"	"p25641"	"RHD"
"356"	"p25641"	"RHCE"
"357"	"p17640"	"AL606491.1"
"358"	"p117"	"AL020996.1"
"359"	"p117"	"SELENON"
"360"	"p117"	"AL020996.2"
"361"	"p24755"	"AL020996.1"
"362"	"p24755"	"AL020996.2"
"363"	"p24755"	"MTFR1L"
"364"	"p119"	"AL391650.1"
"365"	"p119"	"ZNF593"
"366"	"p122"	"AL590640.1"
"367"	"p124"	"SMPDL3B"
"368"	"p124"	"AL512288.1"
"369"	"p866"	"RCC1"
"370"	"p866"	"SNHG3"
"371"	"p867"	"RCC1"
"372"	"p867"	"SNHG3"
"373"	"p30038"	"RCC1"
"374"	"p30038"	"SNHG3"
"375"	"p28934"	"SNHG12"
"376"	"p28934"	"TRNAU1AP"
"377"	"RNA33656|snoRNA_scaRNA_252_80"	"SNHG12"
"378"	"p126"	"SNHG12"
"379"	"p28933"	"SNHG12"
"380"	"RNA33518|snoRNA_scaRNA_114_130"	"SNHG12"
"381"	"p36841_v4"	"SNHG12"
"382"	"p30174"	"SNHG12"
"383"	"p127"	"SNHG12"
"384"	"p36843_v4"	"SNHG12"
"385"	"RNA33489|snoRNA_scaRNA_85_134"	"SNHG12"
"386"	"p872"	"SRSF4"
"387"	"p132"	"AC092265.1"
"388"	"p875"	"AL161638.1"
"389"	"p34034_v4"	"LINC01778"
"390"	"p36323_v4"	"LINC01778"
"391"	"RNA33594|snoRNA_scaRNA_190_91"	"PUM1"
"392"	"RNA33594|snoRNA_scaRNA_190_91"	"PUM1"
"393"	"p882"	"LINC01226"
"394"	"p34038_v4"	"AC114488.2"
"395"	"p34038_v4"	"COL16A1"
"396"	"p39266_v4"	"COL16A1"
"397"	"p886"	"AL354919.2"
"398"	"p886"	"SPOCD1"
"399"	"p139"	"AL136115.2"
"400"	"p139"	"PTP4A2"
"401"	"p44026_v4"	"KHDRBS1"
"402"	"p44026_v4"	"AL445248.1"
"403"	"RNA147298|p0402_imsncRNA818"	"KPNA6"
"404"	"p888"	"AL020995.1"
"405"	"p888"	"AK2"
"406"	"p25642"	"AL662907.1"
"407"	"p891"	"AL513327.2"
"408"	"p891"	"PHC2"
"409"	"p34041_v4"	"CSMD2-AS1"
"410"	"p34041_v4"	"CSMD2"
"411"	"p145"	"GJB4"
"412"	"p145"	"AL121988.1"
"413"	"p145"	"SMIM12"
"414"	"p896"	"AL122010.1"
"415"	"p896"	"SMIM12"
"416"	"p147"	"AC114490.1"
"417"	"p147"	"AC114490.3"
"418"	"p26962"	"SFPQ"
"419"	"p27004"	"SFPQ"
"420"	"p150"	"AC004865.2"
"421"	"p898"	"AL354864.1"
"422"	"p898"	"CLSPN"
"423"	"p26963"	"AGO1"
"424"	"p27005"	"AGO1"
"425"	"p25685"	"AGO1"
"426"	"p17655"	"AC117945.1"
"427"	"p900"	"AL929472.2"
"428"	"p900"	"INPP5B"
"429"	"p901"	"MIR3659HG"
"430"	"p902"	"MIR3659HG"
"431"	"p35536_v4"	"LINC01343"
"432"	"p33643"	"AL139260.2"
"433"	"p33643"	"MYCBP"
"434"	"p33643"	"AL139260.1"
"435"	"p33345"	"BMP8A"
"436"	"p33345"	"PPIEL"
"437"	"p33956_v4"	"BMP8A"
"438"	"p33956_v4"	"PPIEL"
"439"	"p33957_v4"	"BMP8A"
"440"	"p33957_v4"	"PPIEL"
"441"	"p156"	"PPIEL"
"442"	"p33345"	"BMP8B"
"443"	"p33345"	"PPIE"
"444"	"p25644"	"TRIT1"
"445"	"p911"	"AL031985.3"
"446"	"p160"	"EXO5"
"447"	"p160"	"AL603839.2"
"448"	"p24795"	"SLFNL1-AS1"
"449"	"p24795"	"SCMH1"
"450"	"p162"	"AC093151.2"
"451"	"p162"	"FOXO6"
"452"	"p39270_v4"	"FOXO6"
"453"	"RNA147727|p0831_imsncRNA632"	"FOXJ3"
"454"	"p36863_v4"	"FOXJ3"
"455"	"p36863_v4"	"AC096540.1"
"456"	"p917"	"AC098484.4"
"457"	"p917"	"AC098484.2"
"458"	"p164"	"AC098484.1"
"459"	"p164"	"C1orf50"
"460"	"p164"	"AC098484.3"
"461"	"p166"	"ERMAP"
"462"	"p166"	"AL512353.1"
"463"	"p28936"	"ERMAP"
"464"	"p28936"	"AL512353.1"
"465"	"p920"	"SLC2A1-AS1"
"466"	"p168"	"SZT2-AS1"
"467"	"p168"	"SZT2"
"468"	"p24757"	"KDM4A"
"469"	"p24757"	"KDM4A-AS1"
"470"	"p24757"	"AL451062.3"
"471"	"p171"	"KDM4A"
"472"	"p171"	"KDM4A-AS1"
"473"	"p171"	"AL451062.3"
"474"	"p33958_v4"	"KDM4A"
"475"	"p33958_v4"	"KDM4A-AS1"
"476"	"p33958_v4"	"AL451062.3"
"477"	"p17390"	"AL357079.1"
"478"	"p34045_v4"	"AL139220.2"
"479"	"p34044_v4"	"AL139220.2"
"480"	"p923"	"KRT8P47"
"481"	"p923"	"AL139220.2"
"482"	"p39275_v4"	"ERI3-IT1"
"483"	"p39275_v4"	"ERI3"
"484"	"p26968"	"ERI3"
"485"	"p26969"	"RNF220"
"486"	"p26970"	"RNF220"
"487"	"p27012"	"RNF220"
"488"	"p178"	"KIF2C"
"489"	"p178"	"AL592166.1"
"490"	"RNA33697|snoRNA_scaRNA_293_74"	"AL592166.1"
"491"	"RNA33697|snoRNA_scaRNA_293_74"	"RPS8"
"492"	"RNA33556|snoRNA_scaRNA_152_98"	"RPS8"
"493"	"p17666"	"ZSWIM5"
"494"	"p24796"	"LINC01144"
"495"	"p24796"	"ZSWIM5"
"496"	"p28253"	"MAST2"
"497"	"p180"	"TSPAN1"
"498"	"p180"	"P3R3URF"
"499"	"p180"	"AL358075.4"
"500"	"p928"	"FAAHP1"
"501"	"p17394"	"CYP4A22-AS1"
"502"	"p17395"	"CYP4A22-AS1"
"503"	"p17670"	"LINC00853"
"504"	"p36870_v4"	"AL109659.2"
"505"	"p36870_v4"	"SLC5A9"
"506"	"p28533"	"AL109659.2"
"507"	"p28533"	"SLC5A9"
"508"	"p947"	"AC104170.1"
"509"	"p951"	"AL050343.2"
"510"	"p951"	"NRDC"
"511"	"p951"	"OSBPL9"
"512"	"p949"	"AL050343.2"
"513"	"p949"	"NRDC"
"514"	"p949"	"OSBPL9"
"515"	"p950"	"AL050343.2"
"516"	"p950"	"NRDC"
"517"	"p190"	"AC099677.4"
"518"	"p190"	"ZYG11A"
"519"	"RNA147153|p0257_imsncRNA419"	"SCP2"
"520"	"p954"	"SLC1A7"
"521"	"p954"	"AL445183.2"
"522"	"p192"	"AL606760.2"
"523"	"p192"	"CPT2"
"524"	"p955"	"AL606760.1"
"525"	"p955"	"LRP8"
"526"	"p956"	"AL355483.3"
"527"	"p956"	"LRP8"
"528"	"p957"	"AL355483.1"
"529"	"p957"	"LRP8"
"530"	"p193"	"LRP8"
"531"	"p959"	"LINC01771"
"532"	"p196"	"MRPL37"
"533"	"p33646"	"TTC4"
"534"	"p33646"	"MROH7-TTC4"
"535"	"p963"	"AC096536.2"
"536"	"p963"	"DHCR24-DT"
"537"	"p28971"	"DHCR24-DT"
"538"	"p17688"	"AL603840.1"
"539"	"p17690"	"AC119674.1"
"540"	"p17690"	"AC119674.2"
"541"	"p34049_v4"	"DAB1-AS1"
"542"	"p34049_v4"	"DAB1"
"543"	"p34047_v4"	"DAB1-AS1"
"544"	"p34047_v4"	"DAB1"
"545"	"p34050_v4"	"LINC02777"
"546"	"p34050_v4"	"LINC01135"
"547"	"p221"	"PATJ"
"548"	"RNA147215|p0319_imsncRNA701"	"DOCK7"
"549"	"p228"	"FOXD3-AS1"
"550"	"p33965_v4"	"FOXD3-AS1"
"551"	"p33964_v4"	"FOXD3-AS1"
"552"	"RNA147432|p0536_imsncRNA143"	"FOXD3-AS1"
"553"	"RNA147432|p0536_imsncRNA143"	"FOXD3"
"554"	"p33738"	"CACHD1"
"555"	"p36897_v4"	"AL357078.2"
"556"	"p36897_v4"	"JAK1"
"557"	"p26581"	"AK4"
"558"	"p3626"	"AK4"
"559"	"p3625"	"AK4"
"560"	"p997"	"GNG12-AS1"
"561"	"p997"	"WLS"
"562"	"p1001"	"AL138789.1"
"563"	"p1001"	"DEPDC1"
"564"	"p17419"	"AL691520.1"
"565"	"p238"	"AL353771.1"
"566"	"p238"	"SRSF11"
"567"	"p26978"	"SRSF11"
"568"	"p27020"	"SRSF11"
"569"	"p239"	"AL158839.1"
"570"	"p239"	"HHLA3"
"571"	"p1022"	"NEGR1"
"572"	"p1022"	"ZRANB2-AS2"
"573"	"p36903_v4"	"AL137803.1"
"574"	"RNA33668|snoRNA_scaRNA_264_78"	"RABGGTB"
"575"	"RNA33668|snoRNA_scaRNA_264_78"	"ACADM"
"576"	"RNA33617|snoRNA_scaRNA_213_83"	"RABGGTB"
"577"	"p1038"	"AL035409.1"
"578"	"p36905_v4"	"AC103591.3"
"579"	"p36905_v4"	"DNAJB4"
"580"	"p36905_v4"	"GIPC2"
"581"	"p254"	"AL138799.4"
"582"	"p254"	"ADGRL2"
"583"	"RNA147284|p0388_imsncRNA805"	"LINC01362"
"584"	"p261"	"TTLL7-IT1"
"585"	"p261"	"TTLL7"
"586"	"p25651"	"C1orf52"
"587"	"p1048"	"AL078459.1"
"588"	"p1048"	"DDAH1"
"589"	"p39340_v4"	"AC092807.3"
"590"	"p39340_v4"	"DDAH1"
"591"	"p264"	"HS2ST1"
"592"	"p34052_v4"	"LINC01140"
"593"	"p34052_v4"	"AC093155.3"
"594"	"p1052"	"LINC01140"
"595"	"p1052"	"AC093155.3"
"596"	"p28976"	"LINC01140"
"597"	"p28976"	"AC093155.3"
"598"	"p26597"	"GBP4"
"599"	"p44037_v4"	"AC099063.2"
"600"	"p271"	"LRRC8C-DT"
"601"	"p17732"	"LRRC8C"
"602"	"p17732"	"AC093423.3"
"603"	"p36910_v4"	"AC099568.2"
"604"	"p36910_v4"	"AC093423.3"
"605"	"p17450"	"LINC02787"
"606"	"RNA33570|snoRNA_scaRNA_166_95"	"RPL5"
"607"	"RNA33570|snoRNA_scaRNA_166_95"	"DIPK1A"
"608"	"RNA33499|snoRNA_scaRNA_95_133"	"RPL5"
"609"	"RNA33499|snoRNA_scaRNA_95_133"	"DIPK1A"
"610"	"p280"	"CCDC18"
"611"	"p280"	"CCDC18-AS1"
"612"	"p33969_v4"	"CCDC18"
"613"	"p33969_v4"	"CCDC18-AS1"
"614"	"p33973_v4"	"CCDC18-AS1"
"615"	"p33970_v4"	"CCDC18-AS1"
"616"	"p17455"	"CCDC18-AS1"
"617"	"p17737"	"CCDC18-AS1"
"618"	"p17456"	"CCDC18-AS1"
"619"	"p33968_v4"	"CCDC18-AS1"
"620"	"p283"	"CCDC18-AS1"
"621"	"p36508_v4"	"AL109613.1"
"622"	"p36508_v4"	"BCAR3"
"623"	"p24799"	"AL109613.1"
"624"	"p24799"	"BCAR3"
"625"	"p1065"	"ARHGAP29"
"626"	"p1065"	"ARHGAP29-AS1"
"627"	"p34054_v4"	"ARHGAP29-AS1"
"628"	"p33974_v4"	"SLC44A3-AS1"
"629"	"p292"	"SLC44A3-AS1"
"630"	"p17743"	"SLC44A3-AS1"
"631"	"p33975_v4"	"SLC44A3-AS1"
"632"	"p299"	"SLC44A3"
"633"	"p299"	"SLC44A3-AS1"
"634"	"p34055_v4"	"AC105942.1"
"635"	"p35564_v4"	"AC105942.1"
"636"	"p307"	"LINC01787"
"637"	"p26982"	"PTBP2"
"638"	"p27024"	"PTBP2"
"639"	"p36921_v4"	"MIR137HG"
"640"	"p39370_v4"	"AGL"
"641"	"p1076"	"SLC35A3"
"642"	"p1076"	"AC118553.2"
"643"	"p26584"	"CDC14A"
"644"	"p1088"	"AC092506.1"
"645"	"p33976_v4"	"LINC01676"
"646"	"p36925_v4"	"LINC01676"
"647"	"p33978_v4"	"LINC01677"
"648"	"p17764"	"LINC02785"
"649"	"p26985"	"PRPF38B"
"650"	"p28482"	"CLCC1"
"651"	"p28482"	"AKNAD1"
"652"	"p28482"	"GPSM2"
"653"	"p39382_v4"	"GPR61"
"654"	"p329"	"AL355310.2"
"655"	"p329"	"AMPD2"
"656"	"p330"	"GSTM4"
"657"	"p330"	"GSTM4"
"658"	"p330"	"GSTM2"
"659"	"p330"	"AC000032.1"
"660"	"p330"	"GSTM2"
"661"	"p330"	"GSTM1"
"662"	"p335"	"AL355990.2"
"663"	"p335"	"SLC6A17"
"664"	"RNA147710|p0814_imsncRNA608"	"SLC6A17"
"665"	"p24801"	"KCNC4"
"666"	"p17477"	"RBM15-AS1"
"667"	"p17477"	"RBM15"
"668"	"p36929_v4"	"AL355488.1"
"669"	"p36929_v4"	"SLC16A4"
"670"	"p36929_v4"	"LAMTOR5-AS1"
"671"	"p1110"	"LAMTOR5-AS1"
"672"	"p36946_v4"	"PROK1"
"673"	"p36946_v4"	"AL358215.1"
"674"	"p1116"	"AL360270.1"
"675"	"p1116"	"LRIF1"
"676"	"p36948_v4"	"AL355816.1"
"677"	"p36948_v4"	"CEPT1"
"678"	"p342"	"AL390195.1"
"679"	"p343"	"AL390195.1"
"680"	"p39387_v4"	"INKA2-AS1"
"681"	"p39387_v4"	"INKA2"
"682"	"p39387_v4"	"AL049557.1"
"683"	"p346"	"KCND3-IT1"
"684"	"p346"	"KCND3"
"685"	"p1119"	"CTTNBP2NL"
"686"	"p350"	"LINC01356"
"687"	"p36950_v4"	"LINC01356"
"688"	"p28945"	"LINC01356"
"689"	"p28981"	"LINC01356"
"690"	"p28981"	"LINC01357"
